CASENUM,PERNO,VEHNO,AGE_H,SEX_H,SEAT_H,PERALC_H,WEIGHT,PER_TYPE,SEAT_POS,EJECT,SEX,HOSPITAL,PER_ALCH,LOCATN,REST_SYS,PER_DRUG,IMPAIRMT,ACTION,SAF_EQMT,AIRBAG,REGION,AGE,PJ,PSU,STR_VEH,EJECT_I
110217270,4,1,7,2,22,0,106.646,2,22,0,2,0,0,0,1,0,0,0,0,0,1,7,16,2,0,0
110217270,5,1,1,2,23,0,106.646,2,23,0,2,0,0,0,6,0,0,0,0,0,1,1,16,2,0,0
110217270,1,2,19,2,11,1,106.646,1,11,0,2,0,1,0,1,1,0,0,0,9,1,19,16,2,0,0
110217270,2,2,47,2,13,0,106.646,2,13,0,2,0,0,0,1,0,0,0,0,9,1,47,16,2,0,0
110217270,1,3,52,1,11,1,106.646,1,11,0,1,0,1,0,1,1,0,0,0,9,1,52,16,2,0,0
110217270,2,3,49,2,13,0,106.646,2,13,0,2,0,0,0,1,0,0,0,0,9,1,49,16,2,0,0
110217278,1,1,71,1,11,1,53.888,1,11,0,1,0,1,0,1,1,0,0,0,9,1,71,4,2,0,0
110217280,1,1,35,1,11,1,53.888,1,11,0,1,0,1,0,1,1,0,0,0,9,1,35,4,2,0,0
110217280,1,2,38,2,11,1,53.888,1,11,0,2,0,1,0,1,1,0,0,0,9,1,38,4,2,0,0
110217280,2,2,6,1,13,0,53.888,2,13,0,1,0,0,0,1,0,0,0,0,9,1,6,4,2,0,0
110217280,3,2,2,1,21,0,53.888,2,21,0,1,0,0,0,6,0,0,0,0,0,1,2,4,2,0,0
110217280,4,2,2,1,23,0,53.888,2,23,0,1,0,0,0,6,0,0,0,0,0,1,2,4,2,0,0
110217282,1,1,16,1,11,1,53.888,1,11,0,1,0,1,0,1,1,0,0,0,9,1,16,4,2,0,0
110217282,1,2,60,1,11,1,53.888,1,11,0,1,1,1,0,0,1,0,0,0,9,1,60,4,2,0,0
110217285,1,1,25,2,11,1,89.853,1,11,0,2,1,1,0,1,1,0,0,0,9,1,25,10,2,0,0
110217285,1,2,82,2,11,1,89.853,1,11,0,2,0,1,0,1,1,0,0,0,9,1,82,10,2,0,0
110217346,1,1,43,1,11,1,271.46,1,11,0,1,0,1,0,1,1,0,0,0,9,1,43,1,2,0,0
110217346,2,1,41,2,13,0,271.46,2,13,0,2,0,0,0,1,0,0,0,0,9,1,41,1,2,0,0
110217346,3,1,65,2,21,0,271.46,2,21,0,2,0,0,0,1,0,0,0,0,0,1,65,1,2,0,0
110217346,4,1,12,1,22,0,271.46,2,22,0,1,0,0,0,2,0,0,0,0,0,1,12,1,2,0,0
110217346,5,1,68,1,23,0,271.46,2,23,0,1,0,0,0,1,0,0,0,0,0,1,68,1,2,0,0
110217346,1,2,33,1,11,1,271.46,1,11,0,1,0,1,0,1,1,0,0,0,9,1,33,1,2,0,0
110217346,2,2,27,2,13,0,271.46,2,13,0,2,0,0,0,1,0,0,0,0,9,1,27,1,2,0,0
110217364,1,1,41,1,11,1,49.281,1,11,8,1,0,1,0,5,1,0,0,0,0,1,999,6,2,0,8
110217372,1,1,35,1,11,1,57.522,1,11,0,1,0,1,0,1,1,0,0,0,9,1,35,9,2,0,0
110217372,1,2,44,2,11,1,57.522,1,11,0,2,0,1,0,1,1,0,0,0,0,1,44,9,2,0,0
110217372,2,2,3,2,22,0,57.522,2,22,0,2,0,0,0,6,0,0,0,0,0,1,3,9,2,0,0
110217372,3,2,2,2,23,0,57.522,2,23,0,2,0,0,0,6,0,0,0,0,0,1,2,9,2,0,0
110217379,1,1,32,1,11,1,53.888,1,11,0,1,1,1,0,0,1,0,0,0,0,1,32,4,2,0,0
110217404,1,1,30,1,11,1,49.281,1,11,0,1,0,1,0,2,1,0,0,0,0,1,30,6,2,0,0
110217404,1,2,50,1,11,1,49.281,1,11,0,1,0,1,0,2,1,0,0,0,0,1,50,6,2,0,0
110217455,1,1,26,1,11,1,57.522,1,11,0,1,0,1,0,1,1,0,0,0,0,1,26,9,2,0,0
110217455,1,2,76,2,11,1,57.522,1,11,0,2,0,1,0,1,1,0,0,0,9,1,76,9,2,0,0
110217491,1,1,29,1,11,1,27.146,1,11,0,1,0,1,0,2,1,0,0,0,0,1,29,3,2,0,0
110217491,1,2,43,2,11,1,27.146,1,11,0,2,0,1,0,1,1,0,0,0,9,1,43,3,2,0,0
110217491,2,2,54,2,13,0,27.146,2,13,0,2,0,0,0,1,0,0,0,0,9,1,54,3,2,0,0
110217517,1,1,29,2,11,1,53.888,1,11,0,2,0,1,0,1,1,0,0,0,0,1,29,4,2,0,0
110217517,1,2,17,2,11,1,53.888,1,11,0,2,0,1,0,1,1,0,0,0,0,1,17,4,2,0,0
110217538,1,1,39,1,11,1,27.146,1,11,0,1,1,1,0,2,1,0,0,0,0,1,39,1,2,0,0
110217570,1,1,39,2,11,1,246.404,1,11,0,2,0,1,0,1,1,0,0,0,9,1,39,6,2,0,0
110217570,1,2,23,1,11,1,246.404,1,11,0,1,0,1,0,1,1,0,0,0,9,1,23,6,2,0,0
110217571,1,1,18,1,11,1,106.646,1,11,0,1,0,1,0,1,1,0,0,0,9,1,18,16,2,0,0
110217574,1,1,52,1,11,1,57.522,1,11,0,1,0,1,0,1,1,0,0,0,9,1,52,9,2,0,0
110217574,1,2,17,2,11,1,57.522,1,11,0,2,0,1,0,1,1,0,0,0,9,1,17,9,2,0,0
110217581,1,1,38,1,11,1,57.522,1,11,0,1,0,1,0,1,1,0,0,0,9,1,38,9,2,0,0
110217582,1,1,20,1,11,1,57.522,1,11,0,1,0,1,0,1,1,0,0,0,9,1,20,9,2,0,0
110217610,1,1,33,2,11,1,89.853,1,11,0,2,1,1,0,1,1,0,0,0,9,1,33,10,2,0,0
110217610,2,1,28,1,13,0,89.853,2,13,0,1,1,0,0,1,0,0,0,0,9,1,28,10,2,0,0
110217610,3,1,8,1,21,0,89.853,2,21,0,1,1,0,0,1,0,0,0,0,0,1,8,10,2,0,0
110217610,4,1,9,2,22,0,89.853,2,22,0,2,0,0,0,2,0,0,0,0,0,1,9,10,2,0,0
110217610,5,1,3,1,23,0,89.853,2,23,0,1,0,0,0,1,0,0,0,0,0,1,3,10,2,0,0
110217610,1,2,37,2,11,1,89.853,1,11,0,2,0,1,0,1,1,0,0,0,9,1,37,10,2,0,0
110217637,1,1,20,2,11,1,106.646,1,11,0,2,1,1,0,1,1,0,0,0,1,1,20,16,2,0,0
110217637,2,1,11,2,13,0,106.646,2,13,0,2,1,0,0,1,0,0,0,0,0,1,11,16,2,0,0
110217640,1,0,37,2,0,1,106.646,6,0,8,2,1,1,12,0,1,0,9,2,8,1,37,16,2,1,8
110217640,1,1,59,2,11,1,106.646,1,11,0,2,0,1,0,1,1,0,0,0,9,1,59,16,2,0,0
110217640,2,1,62,1,13,0,106.646,2,13,0,1,0,0,0,1,0,0,0,0,9,1,62,16,2,0,0
110217663,1,1,39,1,11,1,98.562,1,11,0,1,0,1,0,1,1,0,0,0,9,1,39,6,2,0,0
110217663,2,1,46,2,13,0,98.562,2,13,0,2,0,0,0,1,0,0,0,0,9,1,46,6,2,0,0
110217663,1,2,20,1,11,1,98.562,1,11,0,1,0,1,0,0,1,0,0,0,9,1,20,6,2,0,0
110217714,1,1,59,1,11,1,98.562,1,11,0,1,1,1,0,1,1,0,0,0,9,1,59,6,2,0,0
110217714,2,1,45,2,13,0,98.562,2,13,0,2,1,0,0,1,0,0,0,0,9,1,45,6,2,0,0
110217714,1,2,68,1,11,2,98.562,1,11,0,1,0,2,0,1,8,98,0,0,9,1,68,6,2,0,0
110217714,2,2,57,2,13,0,98.562,2,13,0,2,0,0,0,1,0,0,0,0,9,1,57,6,2,0,0
110217720,1,1,55,1,11,1,269.56,1,11,0,1,0,1,0,1,1,0,0,0,0,1,55,10,2,0,0
110217720,1,2,46,1,11,1,269.56,1,11,0,1,0,1,0,1,1,0,0,0,9,1,46,10,2,0,0
110217720,2,2,0,2,21,0,269.56,2,21,0,9,0,0,0,6,0,0,0,0,0,1,999,10,2,0,0
110217728,1,1,58,2,11,1,81.438,1,11,0,2,0,1,0,1,1,0,0,0,9,1,58,3,2,0,0
110217728,1,2,16,1,11,1,81.438,1,11,0,1,0,1,0,1,1,0,0,0,9,1,16,3,2,0,0
110217728,2,2,43,1,13,0,81.438,2,13,0,1,0,0,0,1,0,0,0,0,9,1,43,3,2,0,0
110217739,1,0,60,2,0,1,53.888,5,0,8,2,1,1,12,0,1,0,27,1,8,1,60,4,2,1,8
110217739,1,1,9,1,11,1,53.888,1,11,0,9,0,9,0,9,9,99,0,0,9,1,999,4,2,0,0
110217759,1,0,58,1,0,1,27.146,5,0,8,1,1,1,12,0,1,0,29,1,8,1,58,1,2,1,8
110217759,1,1,9,1,11,1,27.146,1,11,0,9,0,9,0,9,9,99,0,0,9,1,999,1,2,0,0
110217773,1,1,26,1,11,2,57.522,1,11,0,1,0,2,0,1,1,98,0,0,9,1,26,9,2,0,0
110217799,1,1,35,1,11,1,98.562,1,11,0,1,0,1,0,1,1,0,0,0,9,1,35,6,2,0,0
110217814,1,1,41,2,11,1,98.562,1,11,0,2,0,1,0,1,1,0,0,0,9,1,41,6,2,0,0
110217814,2,1,3,2,21,0,98.562,2,21,0,2,0,0,0,6,0,0,0,0,0,1,3,6,2,0,0
110217829,1,1,58,1,11,1,246.404,1,11,0,1,1,1,0,1,1,0,0,0,1,1,58,6,2,0,0
110217837,1,1,19,1,11,2,81.438,1,11,0,1,0,2,0,9,1,98,0,0,9,1,19,2,2,0,0
110217850,1,1,24,1,11,1,81.438,1,11,0,1,0,1,0,1,1,0,0,0,9,1,24,1,2,0,0
110217850,1,2,28,1,11,1,81.438,1,11,0,1,0,1,0,1,1,0,0,0,9,1,28,1,2,0,0
110217850,2,2,23,2,13,0,81.438,2,13,0,2,0,0,0,1,0,0,0,0,9,1,23,1,2,0,0
110217850,3,2,29,1,23,0,81.438,2,23,0,1,0,0,0,1,0,0,0,0,0,1,29,1,2,0,0
110217873,1,1,29,1,11,1,53.888,1,11,0,1,0,1,0,2,1,0,0,0,9,1,29,4,2,0,0
110217873,2,1,21,2,13,0,53.888,2,13,0,2,0,0,0,2,0,0,0,0,9,1,21,4,2,0,0
110217926,1,1,22,1,11,1,27.146,1,11,8,1,0,1,0,5,1,0,0,0,0,1,22,3,2,0,8
110217928,1,1,48,1,11,1,271.46,1,11,0,1,0,1,0,1,1,0,0,0,9,1,48,3,2,0,0
110217928,2,1,41,2,13,0,271.46,2,13,0,2,0,0,0,1,0,0,0,0,9,1,41,3,2,0,0
110217928,3,1,14,2,21,0,271.46,2,21,0,2,0,0,0,2,0,0,0,0,0,1,14,3,2,0,0
110217928,4,1,5,1,22,0,271.46,2,22,0,1,0,0,0,2,0,0,0,0,0,1,5,3,2,0,0
110217928,5,1,4,2,23,0,271.46,2,23,0,2,0,0,0,6,0,0,0,0,0,1,4,3,2,0,0
110217928,1,2,26,2,11,1,271.46,1,11,0,2,0,1,0,1,1,0,0,0,9,1,26,3,2,0,0
110217928,2,2,10,1,13,0,271.46,2,13,0,1,0,0,0,1,0,0,0,0,9,1,10,3,2,0,0
110217928,3,2,4,2,23,0,271.46,2,23,0,2,0,0,0,2,0,0,0,0,0,1,4,3,2,0,0
110217936,1,1,21,1,11,2,57.522,1,11,0,1,1,2,0,0,1,98,0,0,9,1,21,9,2,0,0
110217946,1,1,33,1,11,2,57.522,1,11,0,1,1,2,0,1,1,98,0,0,9,1,33,9,2,0,0
110217959,1,1,44,1,11,1,213.292,1,11,0,1,0,1,0,1,1,0,0,0,9,1,44,16,2,0,0
110217959,2,1,42,2,13,0,213.292,2,13,0,2,0,0,0,1,0,0,0,0,9,1,42,16,2,0,0
110217959,3,1,10,2,21,0,213.292,2,21,0,2,0,0,0,1,0,0,0,0,0,1,10,16,2,0,0
110217959,4,1,10,2,23,0,213.292,2,23,0,2,0,0,0,1,0,0,0,0,0,1,10,16,2,0,0
110217959,1,2,45,1,11,1,213.292,1,11,0,1,0,1,0,1,1,0,0,0,9,1,45,16,2,0,0
110217959,2,2,16,1,13,0,213.292,2,13,0,1,0,0,0,1,0,0,0,0,9,1,16,16,2,0,0
110217979,1,1,24,2,11,1,81.438,1,11,0,2,0,1,0,3,1,0,0,0,9,1,24,2,2,0,0
110218010,1,1,47,2,11,1,53.888,1,11,0,2,0,1,0,1,1,1,0,0,9,1,47,4,2,0,0
110218011,1,1,19,1,11,1,53.888,1,11,0,1,0,1,0,1,1,0,0,0,9,1,19,4,2,0,0
110218011,1,2,22,1,11,1,53.888,1,11,0,1,0,1,0,1,1,0,0,0,9,1,22,4,2,0,0
110218019,1,1,48,2,11,1,89.853,1,11,0,2,0,1,0,1,1,0,0,0,9,1,48,10,2,0,0
110218019,1,2,35,1,11,1,89.853,1,11,0,1,1,1,0,1,1,0,0,0,1,1,35,10,2,0,0
110218054,1,1,62,1,11,1,98.562,1,11,0,1,0,1,0,1,1,0,0,0,9,1,62,6,2,0,0
110218063,1,1,33,2,11,1,246.404,1,11,0,2,0,1,0,1,1,0,0,0,9,1,33,6,2,0,0
110218063,1,2,20,1,11,1,246.404,1,11,0,1,0,1,0,1,1,0,0,0,9,1,20,6,2,0,0
110218063,2,2,21,1,13,0,246.404,2,13,0,1,0,0,0,1,0,0,0,0,9,1,21,6,2,0,0
110218089,1,1,38,1,11,1,53.888,1,11,0,1,0,1,0,0,1,0,0,0,9,1,38,4,2,0,0
110218089,2,1,32,2,21,0,53.888,2,21,0,2,1,0,0,0,0,0,0,0,0,1,32,4,2,0,0
110218089,3,1,25,2,23,0,53.888,2,23,0,2,1,0,0,0,0,0,0,0,0,1,25,4,2,0,0
110218089,1,2,30,1,11,1,53.888,1,11,0,1,0,1,0,1,1,0,0,0,9,1,30,4,2,0,0
110218094,1,1,44,2,11,1,89.853,1,11,0,2,1,1,0,1,1,0,0,0,9,1,44,10,2,0,0
110218094,2,1,10,2,13,0,89.853,2,13,0,2,0,0,0,1,0,0,0,0,9,1,10,10,2,0,0
110218094,1,2,81,1,11,1,89.853,1,11,0,1,0,1,0,1,1,0,0,0,9,1,81,10,2,0,0
110218094,2,2,45,2,13,0,89.853,2,13,0,2,0,0,0,1,0,0,0,0,9,1,45,10,2,0,0
110218132,1,1,42,1,11,1,81.438,1,11,0,1,0,1,0,1,1,0,0,0,9,1,42,1,2,0,0
110218132,2,1,34,2,13,0,81.438,2,13,0,2,0,0,0,1,0,0,0,0,9,1,34,1,2,0,0
110218132,3,1,20,1,23,0,81.438,2,23,0,1,0,0,0,1,0,0,0,0,0,1,20,1,2,0,0
110218163,1,1,16,2,11,1,81.438,1,11,0,2,1,1,0,1,1,0,0,0,9,1,16,3,2,0,0
110218163,2,1,14,2,13,0,81.438,2,13,0,2,1,0,0,1,0,0,0,0,9,1,14,3,2,0,0
110218163,1,2,44,2,11,1,81.438,1,11,0,2,0,1,0,1,1,0,0,0,9,1,44,3,2,0,0
110218163,2,2,9,1,13,0,81.438,2,13,0,1,0,0,0,1,0,0,0,0,9,1,9,3,2,0,0
110218163,3,2,7,2,21,0,81.438,2,21,0,2,0,0,0,1,0,0,0,0,0,1,7,3,2,0,0
110218163,4,2,4,2,23,0,81.438,2,23,0,2,0,0,0,1,0,0,0,0,0,1,4,3,2,0,0
110218166,1,1,64,1,11,1,81.438,1,11,0,1,0,1,0,1,1,0,0,0,1,1,64,3,2,0,0
110218166,1,2,46,1,11,1,81.438,1,11,0,1,1,1,0,1,1,0,0,0,1,1,46,3,2,0,0
110218180,1,1,21,1,11,1,98.562,1,11,0,1,1,1,0,1,1,0,0,0,9,1,21,6,2,0,0
110218180,1,2,30,1,11,1,98.562,1,11,0,1,0,1,0,1,1,0,0,0,9,1,30,6,2,0,0
110218188,1,1,72,2,11,1,98.562,1,11,0,2,0,1,0,1,1,0,0,0,9,1,72,6,2,0,0
110218188,2,1,71,1,13,0,98.562,2,13,0,1,0,0,0,1,0,0,0,0,9,1,71,6,2,0,0
110218188,1,2,69,1,11,1,98.562,1,11,0,1,0,1,0,1,1,0,0,0,9,1,69,6,2,0,0
110218188,2,2,69,2,13,0,98.562,2,13,0,2,0,0,0,1,0,0,0,0,9,1,69,6,2,0,0
110218195,1,1,16,2,11,1,57.522,1,11,0,2,0,1,0,1,1,0,0,0,9,1,16,9,2,0,0
110218195,2,1,14,2,13,0,57.522,2,13,0,2,1,0,0,1,0,0,0,0,9,1,14,9,2,0,0
110218195,3,1,7,1,21,0,57.522,2,21,0,1,0,0,0,2,0,0,0,0,0,1,7,9,2,0,0
110218218,1,1,50,1,11,1,271.46,1,11,0,1,0,1,0,1,1,0,0,0,9,1,50,1,2,0,0
110218224,1,1,61,1,11,1,81.438,1,11,0,1,0,1,0,0,1,0,0,0,1,1,61,1,2,0,0
110218267,1,1,52,1,11,1,53.888,1,11,0,1,0,1,0,1,1,0,0,0,9,1,52,4,2,0,0
110218267,2,1,17,1,13,0,53.888,2,13,0,1,0,0,0,1,0,0,0,0,9,1,17,4,2,0,0
110218267,3,1,47,2,21,0,53.888,2,21,0,2,0,0,0,1,0,0,0,0,0,1,47,4,2,0,0
110218267,1,2,20,2,11,1,53.888,1,11,0,2,0,1,0,1,1,0,0,0,9,1,20,4,2,0,0
110218267,2,2,21,1,13,0,53.888,2,13,0,1,1,0,0,1,0,0,0,0,9,1,21,4,2,0,0
110218267,3,2,20,2,23,0,53.888,2,23,0,2,0,0,0,1,0,0,0,0,0,1,20,4,2,0,0
110218270,1,1,36,1,11,1,53.888,1,11,8,1,1,1,0,5,1,0,0,0,0,1,36,4,2,0,8
110218274,1,1,57,1,11,1,89.853,1,11,0,1,0,1,0,1,1,0,0,0,9,1,57,10,2,0,0
110218274,2,1,59,2,13,0,89.853,2,13,0,2,1,0,0,1,0,0,0,0,9,1,59,10,2,0,0
110218274,1,2,20,1,11,1,89.853,1,11,0,1,0,1,0,0,1,0,0,0,9,1,20,10,2,0,0
110218304,1,1,32,1,11,1,246.404,1,11,0,1,0,1,0,0,1,0,0,0,9,1,32,6,2,0,0
110218316,1,1,37,1,11,1,98.562,1,11,0,1,0,1,0,1,1,0,0,0,9,1,37,6,2,0,0
110218316,1,2,47,2,11,1,98.562,1,11,0,2,0,1,0,2,1,0,0,0,0,1,47,6,2,0,0
110218316,2,2,5,1,51,0,98.562,2,51,0,1,1,0,0,0,0,0,0,0,0,1,5,6,2,0,0
110218316,3,2,8,2,51,0,98.562,2,51,0,2,1,0,0,0,0,0,0,0,0,1,8,6,2,0,0
110218316,4,2,7,2,51,0,98.562,2,51,0,2,1,0,0,0,0,0,0,0,0,1,7,6,2,0,0
110218316,5,2,11,1,51,0,98.562,2,51,0,1,1,0,0,0,0,0,0,0,0,1,11,6,2,0,0
110218316,6,2,9,2,51,0,98.562,2,51,0,2,1,0,0,0,0,0,0,0,0,1,9,6,2,0,0
110218316,7,2,12,2,51,0,98.562,2,51,0,2,1,0,0,0,0,0,0,0,0,1,12,6,2,0,0
110218316,8,2,8,1,51,0,98.562,2,51,0,1,1,0,0,0,0,0,0,0,0,1,8,6,2,0,0
110218316,9,2,12,1,51,0,98.562,2,51,0,1,1,0,0,0,0,0,0,0,0,1,12,6,2,0,0
110218316,10,2,7,1,51,0,98.562,2,51,0,1,1,0,0,0,0,0,0,0,0,1,7,6,2,0,0
110218374,1,1,27,2,11,1,53.888,1,11,0,2,1,1,0,1,1,0,0,0,9,1,27,4,2,0,0
110218419,1,1,39,1,11,1,49.281,1,11,1,1,1,1,0,0,1,0,0,0,0,1,39,6,2,0,1
110218430,1,1,36,1,11,1,246.404,1,11,0,1,0,1,0,1,1,0,0,0,9,1,36,6,2,0,0
110218434,1,1,79,1,11,1,98.562,1,11,0,1,1,1,0,1,1,0,0,0,9,1,79,6,2,0,0
110218434,2,1,60,2,13,0,98.562,2,13,0,2,1,0,0,0,0,0,0,0,9,1,60,6,2,0,0
110218434,1,2,43,1,11,1,98.562,1,11,0,1,0,1,0,1,1,0,0,0,9,1,43,6,2,0,0
110218445,1,1,49,2,11,1,57.522,1,11,0,2,1,1,0,1,1,0,0,0,9,1,49,9,2,0,0
110218445,1,2,19,1,11,1,57.522,1,11,0,1,0,1,0,1,1,0,0,0,9,1,19,9,2,0,0
110218448,1,1,45,2,11,1,287.612,1,11,0,2,0,1,0,1,1,0,0,0,9,1,45,9,2,0,0
110218448,1,2,34,1,11,1,287.612,1,11,0,1,0,1,0,1,1,0,0,0,9,1,34,9,2,0,0
110218456,1,1,87,1,11,1,57.522,1,11,0,1,0,1,0,1,1,0,0,0,9,1,87,9,2,0,0
110218456,1,2,44,2,11,1,57.522,1,11,0,2,0,1,0,1,1,0,0,0,9,1,44,9,2,0,0
110218456,2,2,19,2,13,0,57.522,2,13,0,2,0,0,0,1,0,0,0,0,9,1,19,9,2,0,0
110218479,1,0,64,1,0,1,81.438,5,0,8,1,1,1,12,0,1,0,22,1,8,1,64,2,2,1,8
110218479,1,1,76,1,11,1,81.438,1,11,0,1,0,1,0,3,1,0,0,0,9,1,76,2,2,0,0
110218481,1,1,41,2,11,1,271.46,1,11,0,2,1,1,0,3,1,0,0,0,9,1,41,2,2,0,0
110218481,1,2,68,1,11,1,271.46,1,11,0,1,0,1,0,3,1,0,0,0,9,1,68,2,2,0,0
110218502,1,1,19,2,11,1,57.522,1,11,0,2,1,1,0,1,1,0,0,0,9,1,19,9,2,0,0
110218506,1,1,36,1,11,1,287.612,1,11,0,1,0,1,0,1,1,0,0,0,9,1,36,9,2,0,0
110218506,2,1,12,1,13,0,287.612,2,13,0,1,0,0,0,1,0,0,0,0,9,1,12,9,2,0,0
110218509,1,1,70,2,11,1,57.522,1,11,0,2,0,1,0,1,1,0,0,0,1,1,70,9,2,0,0
110218523,1,1,22,2,11,1,246.404,1,11,0,2,0,1,0,1,1,0,0,0,9,1,22,6,2,0,0
110218523,2,1,21,1,13,0,246.404,2,13,0,1,0,0,0,1,0,0,0,0,9,1,21,6,2,0,0
110218523,3,1,0,1,22,0,246.404,2,22,0,1,0,0,0,6,0,0,0,0,0,1,0,6,2,0,0
110218523,1,2,18,1,11,1,246.404,1,11,0,1,0,1,0,1,1,0,0,0,9,1,18,6,2,0,0
110218561,1,1,43,2,11,2,53.888,1,11,0,2,1,2,0,1,1,98,0,0,9,1,43,4,2,0,0
110218564,1,1,24,2,11,1,53.888,1,11,0,2,0,1,0,1,1,0,0,0,9,1,24,4,2,0,0
110218564,1,2,62,2,11,1,53.888,1,11,0,2,0,1,0,1,1,0,0,0,9,1,62,4,2,0,0
110218571,1,1,16,2,11,1,89.853,1,11,0,2,0,1,0,1,1,0,0,0,9,1,16,10,2,0,0
110218571,2,1,16,2,13,0,89.853,2,13,0,2,0,0,0,1,0,0,0,0,9,1,16,10,2,0,0
110218571,3,1,17,2,23,0,89.853,2,23,0,2,0,0,0,3,0,0,0,0,0,1,17,10,2,0,0
110218571,1,2,18,2,11,1,89.853,1,11,0,2,0,1,0,1,1,0,0,0,9,1,18,10,2,0,0
110218571,2,2,17,1,13,0,89.853,2,13,0,1,0,0,0,1,0,0,0,0,9,1,17,10,2,0,0
110218585,1,1,31,2,11,1,89.853,1,11,0,2,0,1,0,1,1,0,0,0,9,1,31,10,2,0,0
110218589,1,1,47,2,11,1,213.292,1,11,0,2,0,1,0,1,1,0,0,0,9,1,47,16,2,0,0
110218589,2,1,9,1,23,0,213.292,2,23,0,1,0,0,0,1,0,0,0,0,0,1,9,16,2,0,0
110218589,3,1,2,2,22,0,213.292,2,22,0,2,0,0,0,6,0,0,0,0,0,1,2,16,2,0,0
110218610,1,1,83,1,11,1,81.438,1,11,0,1,0,1,0,1,1,0,0,0,9,1,83,1,2,0,0
110218610,1,2,82,2,11,1,81.438,1,11,0,2,0,1,0,1,1,0,0,0,9,1,82,1,2,0,0
110218610,2,2,70,1,11,0,81.438,2,18,0,1,0,0,0,1,0,0,0,0,9,1,70,1,2,0,0
110218640,1,1,37,1,11,1,27.146,1,11,0,1,1,1,0,1,1,0,0,0,0,1,37,3,2,0,0
110218640,1,2,51,2,11,1,27.146,1,11,0,2,0,1,0,9,1,0,0,0,9,1,999,3,2,0,0
110218655,1,1,43,1,11,1,246.404,1,11,0,1,0,1,0,1,1,0,0,0,9,1,43,6,2,0,0
110218681,1,1,20,1,11,1,89.853,1,11,0,1,0,1,0,1,1,0,0,0,9,1,20,10,2,0,0
110218681,1,2,32,2,11,1,89.853,1,11,0,2,0,1,0,1,1,0,0,0,9,1,32,10,2,0,0
110218681,2,2,8,2,21,0,89.853,2,21,0,2,0,0,0,1,0,0,0,0,0,1,8,10,2,0,0
110218681,3,2,2,2,22,0,89.853,2,22,0,2,0,0,0,8,0,0,0,0,0,1,999,10,2,0,0
110218693,1,1,37,1,11,1,53.888,1,11,0,1,0,1,0,1,1,0,0,0,9,1,37,4,2,0,0
110218693,1,2,35,2,11,1,53.888,1,11,0,2,0,1,0,1,1,0,0,0,9,1,35,4,2,0,0
110218693,2,2,11,1,13,0,53.888,2,13,0,1,0,0,0,1,0,0,0,0,9,1,11,4,2,0,0
110218693,3,2,4,1,22,0,53.888,2,22,0,1,0,0,0,6,0,0,0,0,0,1,4,4,2,0,0
110218695,1,1,20,1,11,1,53.888,1,11,0,1,0,1,0,1,1,0,0,0,9,1,20,4,2,0,0
110218695,1,2,55,1,11,1,53.888,1,11,0,1,1,1,0,1,1,0,0,0,9,1,55,4,2,0,0
110218710,1,0,37,1,0,1,27.146,6,0,8,1,0,1,2,0,1,0,7,1,8,1,37,2,2,1,8
110218710,1,1,55,1,11,1,27.146,1,11,0,1,0,1,0,3,1,0,0,0,9,1,55,2,2,0,0
110218710,2,1,49,2,13,0,27.146,2,13,0,2,0,0,0,3,0,0,0,0,9,1,49,2,2,0,0
110218714,1,1,17,1,11,1,81.438,1,11,0,1,0,1,0,1,1,0,0,0,0,1,17,3,2,0,0
110218758,1,1,43,1,11,1,246.404,1,11,0,1,0,1,0,1,1,0,0,0,9,1,43,6,2,0,0
110218766,1,1,84,1,11,1,246.404,1,11,0,1,0,1,0,1,1,0,0,0,9,1,84,6,2,0,0
110218766,2,1,85,2,13,0,246.404,2,13,0,2,0,0,0,1,0,0,0,0,9,1,85,6,2,0,0
110218794,1,1,58,1,11,1,271.46,1,11,0,1,0,1,0,1,1,0,0,0,9,1,58,3,2,0,0
110218794,1,2,34,1,11,1,271.46,1,11,0,1,0,1,0,1,1,0,0,0,9,1,34,3,2,0,0
110218797,1,1,42,2,11,1,81.438,1,11,0,2,1,1,0,1,1,0,0,0,9,1,42,3,2,0,0
110218797,1,2,54,2,11,1,81.438,1,11,0,2,0,1,0,1,1,0,0,0,9,1,54,3,2,0,0
110218810,1,1,23,1,11,1,57.522,1,11,0,1,0,1,0,1,1,0,0,0,9,1,23,9,2,0,0
110218810,1,2,53,2,11,1,57.522,1,11,0,2,0,1,0,1,1,0,0,0,9,1,53,9,2,0,0
110218821,1,1,30,2,11,1,57.522,1,11,0,2,1,1,0,1,1,0,0,0,1,1,30,9,2,0,0
110218823,1,1,63,2,11,1,57.522,1,11,0,2,0,1,0,1,1,0,0,0,9,1,63,9,2,0,0
110218829,1,1,22,1,11,1,57.522,1,11,0,1,0,1,0,1,1,0,0,0,9,1,22,9,2,0,0
110218842,1,1,37,1,11,1,57.522,1,11,0,1,0,1,0,1,1,0,0,0,9,1,37,9,2,0,0
110218842,2,1,16,1,13,0,57.522,2,13,0,1,0,0,0,1,0,0,0,0,9,1,16,9,2,0,0
110218842,3,1,37,2,21,0,57.522,2,21,0,2,1,0,0,1,0,0,0,0,0,1,37,9,2,0,0
110218842,4,1,1,1,23,0,57.522,2,23,0,1,0,0,0,1,0,0,0,0,0,1,1,9,2,0,0
